user_id,date,age,age_group,social_media_hours,work_or_study_hours,entertainment_hours,total_screen_time,primary_device,internet_type
2300,2024-10-12,46,46-60,0.7,4.3,2.5,7.5,Laptop,WiFi
2301,2024-07-24,31,26-35,2.1,4.6,1.6,8.3,Mobile,Mobile Data
2302,2024-02-22,32,26-35,0.2,1.5,1.1,2.8,Tablet,Mobile Data
2303,2024-08-24,54,46-60,3.7,6.3,1.9,11.9,Mobile,Mobile Data
2304,2024-11-05,15,13-18,0.9,6.0,2.4,9.3,Mobile,WiFi
2305,2024-07-05,16,13-18,1.6,2.7,3.1,7.4,Laptop,WiFi
2306,2024-02-04,13,13-18,0.6,2.5,1.9,5.0,Laptop,WiFi
2307,2024-03-17,21,19-25,1.5,2.5,1.5,5.5,Laptop,Mobile Data
2308,2024-02-08,22,19-25,3.2,1.4,0.7,5.3,Mobile,Mobile Data
2309,2024-09-10,26,26-35,3.5,5.0,1.9,10.4,Laptop,Mobile Data
2310,2024-01-28,14,13-18,0.4,1.9,3.0,5.3,Mobile,Mobile Data
2311,2024-09-18,40,36-45,4.0,2.8,0.9,7.7,Mobile,Mobile Data
2312,2024-07-28,70,60+,0.8,3.5,1.6,5.9,Tablet,WiFi
2313,2024-08-01,17,13-18,1.7,3.2,3.5,8.4,Mobile,Mobile Data
2314,2024-08-07,23,19-25,1.3,3.3,1.5,6.1,Laptop,Mobile Data
2315,2024-06-20,69,60+,2.1,2.0,2.9,7.0,Tablet,Mobile Data
2316,2024-05-07,54,46-60,3.9,6.3,3.0,13.2,Laptop,Mobile Data
2317,2024-12-28,17,13-18,1.7,6.6,1.4,9.7,Laptop,Mobile Data
2318,2024-03-11,13,13-18,1.7,3.3,1.5,6.5,Laptop,Mobile Data
2319,2024-09-10,26,26-35,0.4,3.8,1.7,5.9,Laptop,WiFi
2320,2024-05-10,20,19-25,3.6,2.1,2.4,8.1,Laptop,Mobile Data
2321,2024-10-28,68,60+,0.4,2.0,2.0,4.4,Laptop,WiFi
2322,2024-12-25,29,26-35,1.3,5.7,1.2,8.2,Mobile,WiFi
2323,2024-01-12,62,60+,2.9,5.5,3.4,11.8,Laptop,Mobile Data
2324,2024-09-10,55,46-60,0.5,2.5,2.4,5.4,Tablet,Mobile Data
2325,2024-08-17,19,19-25,2.5,6.5,2.7,11.7,Mobile,WiFi
2326,2024-06-28,67,60+,1.1,4.3,1.9,7.3,Laptop,WiFi
2327,2024-02-01,44,36-45,1.5,2.3,3.3,7.1,Mobile,WiFi
2328,2024-01-16,26,26-35,3.8,6.7,1.5,12.0,Laptop,Mobile Data
2329,2024-02-27,62,60+,4.0,1.2,1.0,6.2,Tablet,WiFi
2330,2024-07-27,37,36-45,3.5,5.7,1.0,10.2,Mobile,Mobile Data
2331,2024-02-24,69,60+,0.6,6.5,0.6,7.7,Mobile,WiFi
2332,2024-10-20,64,60+,2.9,6.3,1.6,10.8,Mobile,Mobile Data
2333,2024-01-22,45,36-45,3.5,6.8,2.5,12.8,Mobile,WiFi
2334,2024-12-07,58,46-60,3.3,1.1,1.6,6.0,Laptop,Mobile Data
2335,2024-08-17,13,13-18,0.7,5.0,3.1,8.8,Mobile,Mobile Data
2336,2024-03-25,15,13-18,3.5,3.4,1.6,8.5,Mobile,Mobile Data
2337,2024-08-14,66,60+,1.3,5.8,3.1,10.2,Tablet,WiFi
2338,2024-12-12,71,60+,0.3,3.6,3.3,7.2,Tablet,Mobile Data
2339,2024-01-15,22,19-25,1.6,5.3,2.0,8.9,Mobile,WiFi
2340,2024-08-10,45,36-45,3.9,5.3,2.0,11.2,Tablet,Mobile Data
2341,2024-01-17,28,26-35,2.7,6.4,3.4,12.5,Laptop,Mobile Data
2342,2024-09-11,60,46-60,3.7,5.9,2.2,11.8,Mobile,Mobile Data
2343,2024-06-29,56,46-60,2.6,1.8,1.0,5.4,Laptop,WiFi
2344,2024-10-27,64,60+,0.2,2.8,2.4,5.4,Mobile,Mobile Data
2345,2024-08-23,17,13-18,0.5,3.4,2.4,6.3,Tablet,Mobile Data
2346,2024-08-17,35,26-35,2.6,4.1,3.0,9.7,Laptop,Mobile Data
2347,2024-03-05,45,36-45,2.9,3.1,2.9,8.9,Mobile,Mobile Data
2348,2024-08-31,21,19-25,3.7,2.8,1.9,8.4,Tablet,Mobile Data
2349,2024-08-01,36,36-45,3.6,2.1,3.4,9.1,Mobile,Mobile Data
2350,2024-11-29,74,60+,1.8,2.1,1.0,4.9,Tablet,WiFi
2351,2024-08-26,26,26-35,3.6,3.7,1.0,8.3,Mobile,Mobile Data
2352,2024-03-01,30,26-35,1.1,5.6,2.6,9.3,Laptop,WiFi
2353,2024-10-31,15,13-18,3.8,4.1,1.5,9.4,Mobile,Mobile Data
2354,2024-08-06,31,26-35,0.2,1.1,3.1,4.4,Laptop,Mobile Data
2355,2024-03-29,55,46-60,2.7,1.8,1.3,5.8,Mobile,WiFi
2356,2024-10-31,26,26-35,1.0,1.3,1.0,3.3,Laptop,WiFi
2357,2024-02-27,25,19-25,1.9,1.3,1.3,4.5,Mobile,WiFi
2358,2024-09-02,20,19-25,1.6,3.5,2.6,7.7,Tablet,Mobile Data
2359,2024-08-22,31,26-35,2.8,4.7,2.2,9.7,Mobile,Mobile Data
2360,2024-04-23,13,13-18,3.3,1.7,3.3,8.3,Tablet,Mobile Data
2361,2024-06-25,30,26-35,3.1,2.1,3.3,8.5,Tablet,WiFi
2362,2024-09-15,13,13-18,0.7,1.4,1.4,3.5,Tablet,Mobile Data
2363,2024-06-01,38,36-45,0.5,4.5,3.0,8.0,Laptop,WiFi
2364,2024-02-13,73,60+,3.8,5.9,0.9,10.6,Tablet,Mobile Data
2365,2024-01-31,61,60+,2.4,3.6,3.2,9.2,Tablet,Mobile Data
2366,2024-09-15,67,60+,0.9,3.0,3.1,7.0,Tablet,Mobile Data
2367,2024-12-20,55,46-60,2.8,2.5,2.1,7.4,Mobile,Mobile Data
2368,2024-02-05,25,19-25,3.1,5.7,1.2,10.0,Laptop,Mobile Data
2369,2024-10-05,27,26-35,3.1,3.8,1.7,8.6,Laptop,WiFi
2370,2024-12-12,49,46-60,1.7,5.0,0.6,7.3,Laptop,WiFi
2371,2024-07-17,44,36-45,2.2,3.5,1.8,7.5,Mobile,WiFi
2372,2024-01-05,58,46-60,3.3,5.4,2.4,11.1,Mobile,WiFi
2373,2024-01-15,59,46-60,0.7,2.8,3.0,6.5,Laptop,WiFi
2374,2024-04-09,41,36-45,3.3,6.1,0.7,10.1,Laptop,Mobile Data
2375,2024-10-17,43,36-45,0.9,1.4,2.2,4.5,Mobile,Mobile Data
2376,2024-01-11,48,46-60,0.8,1.1,3.3,5.2,Tablet,WiFi
2377,2024-12-31,60,46-60,1.1,3.8,2.3,7.2,Laptop,Mobile Data
2378,2024-01-02,29,26-35,3.1,3.6,1.8,8.5,Mobile,WiFi
2379,2024-10-02,24,19-25,1.4,2.2,2.0,5.6,Mobile,WiFi
2380,2024-10-07,25,19-25,0.8,5.0,1.1,6.9,Laptop,Mobile Data
2381,2024-02-17,13,13-18,2.6,1.9,3.4,7.9,Tablet,WiFi
2382,2024-12-06,25,19-25,0.7,3.6,1.1,5.4,Laptop,Mobile Data
2383,2024-01-03,17,13-18,1.4,1.4,3.2,6.0,Laptop,WiFi
2384,2024-07-17,61,60+,0.7,3.6,3.2,7.5,Tablet,WiFi
2385,2024-08-09,24,19-25,1.7,4.4,1.0,7.1,Tablet,WiFi
2386,2024-10-10,21,19-25,3.9,5.5,2.5,11.9,Mobile,Mobile Data
2387,2024-02-13,26,26-35,2.5,3.7,1.4,7.6,Mobile,WiFi
2388,2024-12-23,66,60+,3.4,5.7,1.1,10.2,Tablet,Mobile Data
2389,2024-04-08,59,46-60,1.4,2.0,1.2,4.6,Mobile,Mobile Data
2390,2024-08-26,16,13-18,2.0,1.9,3.4,7.3,Mobile,Mobile Data
2391,2024-11-14,65,60+,2.4,5.7,3.0,11.1,Laptop,WiFi
2392,2024-06-15,38,36-45,1.0,7.0,3.4,11.4,Mobile,WiFi
2393,2024-04-29,37,36-45,1.8,3.6,1.5,6.9,Laptop,WiFi
2394,2024-06-30,15,13-18,0.9,1.7,0.6,3.2,Laptop,WiFi
2395,2024-02-21,16,13-18,2.7,2.2,0.7,5.6,Tablet,WiFi
2396,2024-03-20,74,60+,0.7,4.6,2.2,7.5,Laptop,WiFi
2397,2024-02-28,29,26-35,2.6,3.1,2.9,8.6,Tablet,WiFi
2398,2024-08-15,54,46-60,0.5,6.5,1.3,8.3,Mobile,WiFi
2399,2024-12-21,17,13-18,1.0,6.4,3.4,10.8,Mobile,WiFi
2400,2024-09-15,33,26-35,0.2,4.4,0.7,5.3,Laptop,WiFi
2401,2024-11-03,54,46-60,0.6,5.7,2.5,8.8,Tablet,Mobile Data
2402,2024-02-24,72,60+,1.4,2.7,0.8,4.9,Tablet,Mobile Data
2403,2024-05-05,36,36-45,0.3,6.6,2.4,9.3,Mobile,WiFi
2404,2024-05-17,31,26-35,1.5,6.6,0.8,8.9,Tablet,WiFi
2405,2024-09-25,20,19-25,0.7,6.6,2.4,9.7,Mobile,Mobile Data
2406,2024-04-02,69,60+,2.4,1.3,2.3,6.0,Laptop,Mobile Data
2407,2024-05-17,21,19-25,1.4,4.8,1.0,7.2,Laptop,Mobile Data
2408,2024-12-14,14,13-18,1.8,2.2,0.6,4.6,Tablet,Mobile Data
2409,2024-10-11,61,60+,3.2,3.7,1.0,7.9,Tablet,WiFi
2410,2024-01-13,47,46-60,2.0,1.6,3.1,6.7,Laptop,Mobile Data
2411,2024-11-20,54,46-60,3.4,1.7,0.9,6.0,Mobile,Mobile Data
2412,2024-11-09,35,26-35,2.3,1.8,2.9,7.0,Tablet,Mobile Data
2413,2024-07-16,16,13-18,1.3,6.5,0.8,8.6,Mobile,Mobile Data
2414,2024-05-19,22,19-25,2.3,3.9,1.2,7.4,Tablet,WiFi
2415,2024-01-17,41,36-45,0.7,3.2,3.2,7.1,Mobile,WiFi
2416,2024-04-12,42,36-45,3.7,1.3,0.8,5.8,Tablet,WiFi
2417,2024-11-15,35,26-35,0.9,2.5,0.7,4.1,Tablet,WiFi
2418,2024-07-09,23,19-25,2.8,3.2,2.3,8.3,Laptop,Mobile Data
2419,2024-05-06,72,60+,3.0,4.5,3.2,10.7,Laptop,WiFi
2420,2024-02-10,14,13-18,2.6,1.4,1.8,5.8,Laptop,WiFi
2421,2024-09-16,18,13-18,3.8,6.6,2.2,12.6,Mobile,WiFi
2422,2024-03-20,16,13-18,2.3,2.5,1.5,6.3,Tablet,Mobile Data
2423,2024-10-22,17,13-18,0.8,3.8,3.3,7.9,Laptop,Mobile Data
2424,2024-06-25,51,46-60,3.8,4.1,0.5,8.4,Tablet,WiFi
2425,2024-01-28,33,26-35,3.8,2.9,3.0,9.7,Laptop,Mobile Data
2426,2024-02-05,38,36-45,1.6,4.4,2.8,8.8,Tablet,WiFi
2427,2024-07-12,20,19-25,2.0,3.1,1.7,6.8,Tablet,WiFi
2428,2024-11-28,23,19-25,2.2,5.9,2.6,10.7,Tablet,WiFi
2429,2024-02-24,21,19-25,2.4,5.0,1.1,8.5,Laptop,Mobile Data
2430,2024-01-09,63,60+,1.2,4.7,2.3,8.2,Tablet,WiFi
2431,2024-03-05,69,60+,3.2,3.0,3.4,9.6,Tablet,WiFi
2432,2024-10-31,14,13-18,1.7,4.3,1.0,7.0,Laptop,Mobile Data
2433,2024-04-05,67,60+,0.3,5.1,2.8,8.2,Mobile,WiFi
2434,2024-04-02,41,36-45,0.6,5.8,1.5,7.9,Tablet,WiFi
2435,2024-10-29,13,13-18,2.3,2.5,2.2,7.0,Laptop,Mobile Data
2436,2024-03-10,24,19-25,1.0,6.2,1.2,8.4,Tablet,Mobile Data
2437,2024-09-29,56,46-60,1.3,5.1,2.9,9.3,Laptop,WiFi
2438,2024-01-29,17,13-18,3.2,4.6,0.7,8.5,Mobile,WiFi
2439,2024-06-25,67,60+,3.5,3.9,1.0,8.4,Tablet,Mobile Data
2440,2024-08-08,68,60+,3.1,3.3,1.2,7.6,Tablet,WiFi
2441,2024-01-17,55,46-60,2.9,3.9,0.8,7.6,Tablet,Mobile Data
2442,2024-11-23,17,13-18,2.9,4.6,1.1,8.6,Tablet,WiFi
2443,2024-02-08,22,19-25,2.7,6.4,2.2,11.3,Tablet,WiFi
2444,2024-04-28,40,36-45,3.3,5.6,1.6,10.5,Mobile,Mobile Data
2445,2024-05-13,35,26-35,1.0,4.1,3.3,8.4,Laptop,WiFi
2446,2024-07-01,19,19-25,1.6,4.9,3.1,9.6,Laptop,WiFi
2447,2024-07-15,74,60+,2.4,4.6,1.6,8.6,Laptop,Mobile Data
2448,2024-10-08,20,19-25,1.9,4.5,0.8,7.2,Tablet,WiFi
2449,2024-07-26,67,60+,2.7,1.2,3.4,7.3,Laptop,WiFi
2450,2024-04-13,35,26-35,2.9,2.9,3.3,9.1,Tablet,WiFi
2451,2024-04-04,18,13-18,0.6,4.4,2.2,7.2,Tablet,WiFi
2452,2024-05-20,40,36-45,3.7,4.5,0.6,8.8,Laptop,WiFi
2453,2024-05-28,25,19-25,0.2,4.1,2.4,6.7,Tablet,WiFi
2454,2024-07-21,25,19-25,3.9,2.6,2.9,9.4,Mobile,Mobile Data
2455,2024-10-23,20,19-25,2.0,5.1,0.9,8.0,Laptop,Mobile Data
2456,2024-05-15,29,26-35,0.4,6.6,2.7,9.7,Laptop,Mobile Data
2457,2024-03-19,55,46-60,3.9,1.2,0.9,6.0,Tablet,WiFi
2458,2024-01-15,61,60+,0.5,3.7,2.9,7.1,Mobile,WiFi
2459,2024-07-10,42,36-45,0.8,4.9,1.7,7.4,Mobile,Mobile Data
2460,2024-08-19,29,26-35,0.8,4.1,2.2,7.1,Tablet,WiFi
2461,2024-12-08,37,36-45,1.3,4.9,2.9,9.1,Mobile,WiFi
2462,2024-08-29,55,46-60,1.1,2.6,2.1,5.8,Mobile,WiFi
2463,2024-06-21,18,13-18,2.1,1.8,3.2,7.1,Laptop,WiFi
2464,2024-03-16,22,19-25,1.5,3.5,1.9,6.9,Mobile,WiFi
2465,2024-10-30,68,60+,2.3,4.9,2.3,9.5,Laptop,Mobile Data
2466,2024-07-23,43,36-45,2.0,6.5,3.1,11.6,Mobile,Mobile Data
2467,2024-09-30,16,13-18,2.2,6.6,1.4,10.2,Laptop,Mobile Data
2468,2024-01-10,65,60+,1.9,1.9,1.4,5.2,Tablet,WiFi
2469,2024-08-28,38,36-45,2.7,4.0,3.2,9.9,Tablet,WiFi
2470,2024-08-23,55,46-60,1.8,5.1,2.9,9.8,Tablet,Mobile Data
2471,2024-12-05,46,46-60,3.3,2.1,1.6,7.0,Mobile,WiFi
2472,2024-04-03,52,46-60,2.5,6.1,1.7,10.3,Laptop,Mobile Data
2473,2024-10-03,49,46-60,1.3,6.1,1.9,9.3,Laptop,Mobile Data
2474,2024-02-14,45,36-45,3.1,7.0,1.6,11.7,Laptop,Mobile Data
2475,2024-01-16,23,19-25,0.6,2.9,1.7,5.2,Laptop,Mobile Data
2476,2024-01-13,51,46-60,0.9,3.5,2.1,6.5,Laptop,WiFi
2477,2024-08-28,72,60+,1.9,6.9,2.0,10.8,Mobile,WiFi
2478,2024-06-28,42,36-45,3.3,4.4,1.5,9.2,Mobile,Mobile Data
2479,2024-11-29,39,36-45,2.3,4.5,3.1,9.9,Mobile,Mobile Data
2480,2024-09-04,14,13-18,3.7,6.4,2.0,12.1,Mobile,Mobile Data
2481,2024-01-24,73,60+,3.4,6.4,0.9,10.7,Mobile,Mobile Data
2482,2024-05-30,29,26-35,1.3,6.9,2.4,10.6,Tablet,WiFi
2483,2024-07-28,29,26-35,2.5,1.1,2.4,6.0,Tablet,Mobile Data
2484,2024-01-23,54,46-60,1.2,6.5,2.6,10.3,Laptop,WiFi
2485,2024-03-18,19,19-25,3.5,5.5,2.8,11.8,Tablet,WiFi
2486,2024-07-29,74,60+,2.4,4.0,3.1,9.5,Tablet,WiFi
2487,2024-12-27,72,60+,1.8,3.7,2.9,8.4,Tablet,Mobile Data
2488,2024-09-10,47,46-60,0.4,5.1,1.5,7.0,Tablet,WiFi
2489,2024-04-24,16,13-18,2.6,7.0,2.7,12.3,Laptop,Mobile Data
2490,2024-11-28,73,60+,3.8,1.7,2.0,7.5,Tablet,WiFi
2491,2024-03-03,40,36-45,3.0,3.3,2.8,9.1,Laptop,WiFi
2492,2024-02-23,55,46-60,0.4,2.8,3.1,6.3,Tablet,Mobile Data
2493,2024-05-22,54,46-60,3.7,1.8,2.0,7.5,Tablet,Mobile Data
2494,2024-04-01,33,26-35,3.0,5.9,1.8,10.7,Tablet,WiFi
2495,2024-02-06,41,36-45,3.7,1.9,2.4,8.0,Mobile,WiFi
2496,2024-12-04,44,36-45,1.0,5.4,1.4,7.8,Tablet,WiFi
2497,2024-01-01,61,60+,1.9,1.5,3.2,6.6,Laptop,WiFi
2498,2024-06-24,73,60+,1.8,6.1,3.4,11.3,Mobile,WiFi
2499,2024-03-11,52,46-60,2.0,6.3,1.6,9.9,Laptop,Mobile Data
2500,2024-11-17,15,13-18,1.5,4.2,1.6,7.3,Laptop,Mobile Data
2501,2024-01-21,73,60+,0.9,6.4,3.1,10.4,Laptop,WiFi
2502,2024-04-29,46,46-60,0.3,5.0,3.3,8.6,Laptop,WiFi
2503,2024-12-27,44,36-45,3.3,4.3,3.4,11.0,Tablet,Mobile Data
2504,2024-01-25,27,26-35,3.2,1.3,0.7,5.2,Tablet,Mobile Data
2505,2024-04-10,30,26-35,3.6,5.6,0.9,10.1,Tablet,Mobile Data
2506,2024-12-07,21,19-25,3.3,3.9,2.8,10.0,Laptop,WiFi
2507,2024-10-11,16,13-18,1.4,5.8,2.9,10.1,Tablet,Mobile Data
2508,2024-09-10,33,26-35,3.5,6.1,1.4,11.0,Tablet,WiFi
2509,2024-02-06,20,19-25,1.0,2.5,3.3,6.8,Tablet,Mobile Data
2510,2024-05-04,49,46-60,1.1,1.4,0.7,3.2,Mobile,Mobile Data
2511,2024-06-07,35,26-35,2.8,1.8,1.2,5.8,Tablet,WiFi
2512,2024-09-11,49,46-60,1.7,6.6,2.0,10.3,Mobile,Mobile Data
2513,2024-03-25,63,60+,1.1,1.2,3.1,5.4,Laptop,WiFi
2514,2024-05-03,32,26-35,3.6,6.4,2.0,12.0,Laptop,WiFi
2515,2024-11-25,42,36-45,3.8,3.0,2.6,9.4,Laptop,WiFi
2516,2024-06-16,29,26-35,0.4,4.6,0.8,5.8,Mobile,Mobile Data
2517,2024-04-30,40,36-45,3.8,6.2,3.1,13.1,Tablet,WiFi
2518,2024-06-03,32,26-35,3.4,4.5,1.8,9.7,Mobile,WiFi
2519,2024-04-22,39,36-45,3.2,2.0,3.4,8.6,Mobile,Mobile Data
2520,2024-12-16,14,13-18,1.3,5.6,1.5,8.4,Laptop,Mobile Data
2521,2024-02-06,20,19-25,1.3,6.8,3.5,11.6,Tablet,Mobile Data
2522,2024-08-09,26,26-35,2.6,2.6,2.4,7.6,Tablet,Mobile Data
2523,2024-12-22,13,13-18,0.5,2.0,0.9,3.4,Laptop,Mobile Data
2524,2024-04-04,33,26-35,1.3,4.9,1.0,7.2,Mobile,Mobile Data
2525,2024-10-16,21,19-25,0.6,6.3,3.1,10.0,Tablet,Mobile Data
2526,2024-06-28,58,46-60,0.8,2.2,3.0,6.0,Tablet,WiFi
2527,2024-11-18,26,26-35,2.9,3.6,2.7,9.2,Mobile,WiFi
2528,2024-03-02,64,60+,3.4,1.7,2.0,7.1,Tablet,Mobile Data
2529,2024-02-07,21,19-25,1.7,4.1,1.7,7.5,Tablet,WiFi
2530,2024-10-17,21,19-25,0.5,3.2,0.9,4.6,Laptop,WiFi
2531,2024-06-23,36,36-45,3.6,2.7,2.8,9.1,Laptop,WiFi
2532,2024-08-25,23,19-25,2.5,6.1,2.3,10.9,Laptop,Mobile Data
2533,2024-08-23,20,19-25,2.7,4.1,0.8,7.6,Tablet,Mobile Data
2534,2024-04-07,37,36-45,3.6,4.5,1.6,9.7,Tablet,Mobile Data
2535,2024-12-08,18,13-18,2.1,5.6,1.9,9.6,Mobile,WiFi
2536,2024-09-07,60,46-60,2.6,1.2,3.3,7.1,Tablet,Mobile Data
2537,2024-01-08,41,36-45,1.0,4.9,3.3,9.2,Laptop,WiFi
2538,2024-03-30,19,19-25,0.9,6.6,2.2,9.7,Tablet,WiFi
2539,2024-03-05,46,46-60,2.3,1.7,1.6,5.6,Laptop,WiFi
2540,2024-06-30,61,60+,3.5,5.1,1.4,10.0,Mobile,Mobile Data
2541,2024-08-30,19,19-25,1.5,1.0,3.0,5.5,Laptop,Mobile Data
2542,2024-01-04,13,13-18,1.1,6.9,2.8,10.8,Mobile,Mobile Data
2543,2024-07-24,33,26-35,1.1,5.6,2.5,9.2,Mobile,WiFi
2544,2024-05-03,18,13-18,2.2,6.5,1.0,9.7,Tablet,WiFi
2545,2024-07-14,24,19-25,1.5,6.5,2.1,10.1,Mobile,WiFi
2546,2024-08-09,67,60+,2.3,1.8,0.6,4.7,Laptop,WiFi
2547,2024-08-07,33,26-35,3.7,3.5,1.5,8.7,Tablet,Mobile Data
2548,2024-02-10,60,46-60,3.7,3.2,2.0,8.9,Tablet,Mobile Data
2549,2024-09-26,53,46-60,3.2,1.6,2.8,7.6,Laptop,WiFi
2550,2024-10-23,41,36-45,1.8,1.5,3.3,6.6,Mobile,Mobile Data
2551,2024-02-26,17,13-18,3.5,2.2,2.6,8.3,Tablet,WiFi
2552,2024-08-20,39,36-45,2.8,5.1,3.0,10.9,Laptop,Mobile Data
2553,2024-05-10,40,36-45,0.4,1.8,2.7,4.9,Tablet,Mobile Data
2554,2024-11-01,39,36-45,1.4,2.9,2.8,7.1,Mobile,WiFi
2555,2024-02-11,13,13-18,2.7,1.7,1.7,6.1,Tablet,Mobile Data
2556,2024-03-25,44,36-45,1.7,3.5,2.0,7.2,Mobile,Mobile Data
2557,2024-12-05,57,46-60,0.5,4.3,1.3,6.1,Tablet,WiFi
2558,2024-03-16,56,46-60,0.7,5.1,2.7,8.5,Mobile,Mobile Data
2559,2024-05-08,53,46-60,2.2,4.9,1.6,8.7,Mobile,Mobile Data
2560,2024-10-12,50,46-60,2.9,5.5,2.7,11.1,Tablet,Mobile Data
2561,2024-11-29,15,13-18,2.2,6.3,2.7,11.2,Tablet,Mobile Data
2562,2024-07-15,32,26-35,0.6,2.0,1.7,4.3,Laptop,Mobile Data
2563,2024-08-01,59,46-60,3.5,5.3,2.4,11.2,Tablet,Mobile Data
2564,2024-02-21,27,26-35,2.8,4.8,1.6,9.2,Laptop,Mobile Data
2565,2024-06-25,34,26-35,3.1,5.3,1.0,9.4,Mobile,Mobile Data
2566,2024-07-26,34,26-35,1.7,1.8,1.1,4.6,Laptop,Mobile Data
2567,2024-10-09,42,36-45,0.4,6.8,1.8,9.0,Laptop,Mobile Data
2568,2024-03-20,45,36-45,1.2,6.8,1.6,9.6,Tablet,Mobile Data
2569,2024-06-18,30,26-35,0.5,5.6,1.0,7.1,Laptop,WiFi
2570,2024-11-20,54,46-60,2.1,3.2,3.4,8.7,Tablet,WiFi
2571,2024-01-03,59,46-60,4.0,4.5,3.1,11.6,Mobile,Mobile Data
2572,2024-01-18,14,13-18,3.7,1.2,1.4,6.3,Laptop,Mobile Data
2573,2024-03-18,39,36-45,3.9,2.5,2.5,8.9,Tablet,Mobile Data
2574,2024-04-01,15,13-18,3.7,1.3,2.1,7.1,Tablet,Mobile Data
2575,2024-07-03,15,13-18,1.9,3.8,1.5,7.2,Laptop,WiFi
2576,2024-10-19,48,46-60,1.3,3.3,3.1,7.7,Tablet,Mobile Data
2577,2024-03-02,21,19-25,3.0,2.4,3.2,8.6,Tablet,WiFi
2578,2024-02-13,28,26-35,2.2,5.8,2.4,10.4,Laptop,Mobile Data
2579,2024-06-30,41,36-45,2.5,1.7,1.7,5.9,Tablet,WiFi
2580,2024-12-03,16,13-18,4.0,6.6,1.1,11.7,Mobile,WiFi
2581,2024-02-29,25,19-25,4.0,3.5,2.9,10.4,Mobile,Mobile Data
2582,2024-11-07,46,46-60,2.5,1.2,2.5,6.2,Laptop,Mobile Data
2583,2024-11-29,22,19-25,2.8,1.9,2.1,6.8,Laptop,WiFi
2584,2024-02-25,33,26-35,1.5,4.9,1.9,8.3,Tablet,WiFi
2585,2024-12-18,66,60+,2.4,5.7,1.6,9.7,Tablet,WiFi
2586,2024-06-25,16,13-18,1.9,2.8,2.7,7.4,Laptop,Mobile Data
2587,2024-08-15,18,13-18,1.5,5.1,2.1,8.7,Tablet,Mobile Data
2588,2024-04-14,62,60+,3.6,2.3,3.0,8.9,Mobile,Mobile Data
2589,2024-06-19,32,26-35,1.9,6.2,0.5,8.6,Mobile,Mobile Data
2590,2024-08-17,51,46-60,0.9,2.5,2.6,6.0,Tablet,Mobile Data
2591,2024-02-22,41,36-45,1.6,4.3,1.5,7.4,Mobile,WiFi
2592,2024-11-13,27,26-35,2.6,4.9,2.1,9.6,Tablet,Mobile Data
2593,2024-10-10,62,60+,3.2,2.4,1.9,7.5,Mobile,Mobile Data
2594,2024-04-26,65,60+,1.5,1.0,2.2,4.7,Laptop,WiFi
2595,2024-12-07,33,26-35,1.8,1.7,2.7,6.2,Tablet,WiFi
2596,2024-08-01,13,13-18,2.4,5.1,2.2,9.7,Laptop,WiFi
2597,2024-12-17,69,60+,3.8,2.9,1.2,7.9,Tablet,Mobile Data
2598,2024-11-06,21,19-25,1.9,6.4,0.9,9.2,Laptop,Mobile Data
2599,2024-02-02,13,13-18,2.4,1.1,1.2,4.7,Mobile,Mobile Data
2600,2024-11-28,55,46-60,0.6,4.3,1.4,6.3,Tablet,WiFi
2601,2024-10-24,26,26-35,0.3,6.1,1.2,7.6,Tablet,WiFi
2602,2024-09-30,25,19-25,3.9,2.5,1.8,8.2,Mobile,Mobile Data
2603,2024-01-09,28,26-35,3.3,4.4,1.9,9.6,Tablet,Mobile Data
2604,2024-08-07,50,46-60,2.0,4.9,0.9,7.8,Tablet,Mobile Data
2605,2024-02-19,14,13-18,2.7,6.8,1.0,10.5,Tablet,Mobile Data
2606,2024-12-11,17,13-18,2.8,5.5,1.5,9.8,Laptop,Mobile Data
2607,2024-08-22,41,36-45,2.4,4.0,1.0,7.4,Mobile,Mobile Data
2608,2024-10-31,13,13-18,0.5,5.1,3.0,8.6,Laptop,Mobile Data
2609,2024-04-24,47,46-60,1.3,5.2,1.6,8.1,Mobile,Mobile Data
2610,2024-01-15,16,13-18,3.3,3.9,1.6,8.8,Laptop,Mobile Data
2611,2024-01-21,37,36-45,0.7,4.5,1.2,6.4,Tablet,WiFi
2612,2024-10-16,43,36-45,3.6,5.0,2.8,11.4,Mobile,WiFi
2613,2024-11-02,30,26-35,0.8,3.3,1.9,6.0,Mobile,WiFi
2614,2024-11-29,40,36-45,3.0,4.1,2.4,9.5,Tablet,Mobile Data
2615,2024-01-05,67,60+,0.2,2.0,1.0,3.2,Mobile,Mobile Data
2616,2024-11-27,15,13-18,1.7,3.8,2.6,8.1,Laptop,WiFi
2617,2024-08-21,14,13-18,3.6,1.3,1.7,6.6,Mobile,Mobile Data
2618,2024-06-25,14,13-18,2.2,3.9,1.8,7.9,Mobile,Mobile Data
2619,2024-01-06,48,46-60,0.3,6.7,2.4,9.4,Laptop,WiFi
2620,2024-02-10,24,19-25,1.9,4.4,1.5,7.8,Tablet,WiFi
2621,2024-03-11,75,60+,0.5,2.4,0.6,3.5,Tablet,Mobile Data
2622,2024-04-21,70,60+,2.5,6.8,2.5,11.8,Tablet,Mobile Data
2623,2024-10-22,46,46-60,3.6,3.5,1.9,9.0,Laptop,WiFi
2624,2024-10-30,29,26-35,1.1,2.0,2.2,5.3,Laptop,WiFi
